SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,4600 Manila Ave,Oakland,CA,94609,899000,2,1,Alameda County,1065,,1922,1,844,,Active,June-24-2019 10:00 AM,June-24-2019 01:00 PM,BAREIS,21913970,N,Y,37.8336994,-122.2559137
MLS Listing,,Condo/Co-op,438 W Grand Ave #722,Oakland,CA,94612,849000,2,2,Uptown,1388,,2008,1,612,586,Active,June-29-2019 02:00 PM,June-29-2019 04:00 PM,Bridge MLS,40871461,N,Y,37.8118317,-122.267668
MLS Listing,,Single Family Residential,2629 Ohio Ave,Richmond,CA,94804,499000,3,1,Richmond,1081,3838,1923,1,462,,Active,,,Bridge MLS,40871448,N,Y,37.9310945,-122.3439863
MLS Listing,,Single Family Residential,7940 Earl St,Oakland,CA,94605,599000,3,2,Alameda County,1290,5001,1933,2,464,,Active,June-24-2019 10:00 AM,June-24-2019 01:00 PM,BAREIS,21915836,N,Y,37.7705599,-122.1565765
MLS Listing,,Single Family Residential,9246 Crosscourt Way,Elk Grove,CA,95624,445000,3,2,Elk Grove,1777,6499,1998,2,,,Active,,,MetroList,19043470,N,Y,38.4494038,-121.3548422
MLS Listing,,Single Family Residential,6801 Salewsky Ct,Elk Grove,CA,95757,470000,4,3,Elk Grove,2265,6046,2005,2,,,Active,,,MetroList,19043598,N,Y,38.3938394,-121.4220913
MLS Listing,,Single Family Residential,410 Birkhaven Pl,SAN JOSE,CA,95138,889999,3,2.5,SAN JOSE,1457,2473,1997,2,611,132,Active,June-30-2019 01:00 PM,June-30-2019 04:00 PM,MLSListings,ML81757794,N,Y,37.2404673,-121.7627633
MLS Listing,,Condo/Co-op,144 S 3rd St #526,SAN JOSE,CA,95112,829000,2,2,SAN JOSE,1421,1509,1997,2,583,600,Active,,,MLSListings,ML81757787,N,Y,37.3346801,-121.8861555
MLS Listing,,Single Family Residential,3390 Idlewild,Reno,NV,89509-2212,664900,5,3,Reno-Old Southwest,2954,10454,1965,2,225,,Active,,,NNRMLS,190009414,N,Y,39.5107337,-119.8513994
MLS Listing,,Single Family Residential,22 Pizarro Ave,Novato,CA,94949,999000,4,2.5,Novato,2068,6312,1998,2,483,13,Active,June-26-2019 09:30 AM,June-26-2019 12:30 PM,BAREIS,21915834,N,Y,38.0605537,-122.5165226
MLS Listing,,Single Family Residential,4417 Tallyho Dr,Sacramento,CA,95826,315000,3,2,Sacramento Rosemont/College Greens/Mayhew,1158,5201,1979,2,,,Active,,,MetroList,19043996,N,Y,38.542493,-121.350355
MLS Listing,,Condo/Co-op,1032 Los Gamos Rd Unit F,San Rafael,CA,94903,380000,2,1,San Rafael,,506603,,2,,560,Active,June-27-2019 10:30 AM,June-27-2019 02:00 PM,BAREIS,21915841,N,Y,38.0101328,-122.5437458
MLS Listing,,Single Family Residential,1021 Seneca Ct,Walnut Creek,CA,94598,1300000,4,2.5,Northgate,2114,9900,1972,2,615,,Active,,,Bridge MLS,40871361,N,Y,37.906361,-122.0171035
MLS Listing,,Single Family Residential,1009 Pinewood Ct,Madera,CA,93637,238500,2,2,Madera,1412,4910,1989,2,169,,Active,,,FRESNOMLS,525512,N,Y,36.9659406,-120.0911205
MLS Listing,,Single Family Residential,72 Avenida Martinez,El Sobrante,CA,94803,599000,3,2,Contra Costa,1485,8093,1965,2,403,,Active,June-30-2019 02:00 PM,June-30-2019 04:00 PM,BAREIS,21915835,N,Y,37.9668912,-122.2946509
MLS Listing,,Single Family Residential,5325 Trask St,Oakland,CA,94601,799000,4,2.5,Alameda County,2034,5301,1912,2,393,,Active,June-24-2019 10:00 AM,June-24-2019 01:00 PM,BAREIS,21915843,N,Y,37.7742138,-122.197951
MLS Listing,,Single Family Residential,8042 Yule Tree Ln,Sebastopol,CA,95472,1375000,3,2,Sebastopol,2871,75794,1960,2,479,,Active,,,BAREIS,21915570,N,Y,38.3764449,-122.8358845
MLS Listing,,Single Family Residential,5267 Belvedere St,Oakland,CA,94601,699000,2,1,Fairfax,1208,5200,1922,2,579,,Active,June-30-2019 01:00 PM,June-30-2019 04:00 PM,Bridge MLS,40871288,N,Y,37.7743274,-122.1999018
MLS Listing,,Single Family Residential,3492 Pinewood Dr,Hayward,CA,94542,949800,5,3,Hayward Hills,2599,14141,1972,2,365,,Active,,,Bridge MLS,40871247,N,Y,37.6508797,-122.0304483
MLS Listing,,Single Family Residential,2032 Beckett Dr,El Dorado Hills,CA,95762,614900,4,2.5,El Dorado Hills,2741,7623,2006,2,,201,Active,,,MetroList,19043840,N,Y,38.6811863,-121.0338236
MLS Listing,,Single Family Residential,553 N Baywood Ave,SAN JOSE,CA,95128,1099888,3,1,SAN JOSE,1134,5416,1950,2,970,,Active,,,MLSListings,ML81754493,N,Y,37.327586,-121.9454668
MLS Listing,,Single Family Residential,979 Dee Ct,Walnut Creek,CA,94597,1185500,4,2.5,Walnut Creek,2312,4530,2006,2,513,,Active,June-30-2019 01:00 PM,June-30-2019 04:00 PM,Bridge MLS,40871210,N,Y,37.9258809,-122.066048
MLS Listing,,Single Family Residential,113 Nantucket Cir,Vacaville,CA,95687,474000,4,2,Vacaville 5,1824,5885,1989,2,260,,Active,,,BAREIS,21911739,N,Y,38.3530677,-121.9545767
MLS Listing,,Single Family Residential,3229 Gosport Way,Rancho Cordova,CA,95670,420000,4,2.5,Ranch Cordova/Gold River,1713,2017,2017,3,,45,Active,,,MetroList,19042856,N,Y,38.58195,-121.281268
MLS Listing,,Single Family Residential,3905 Lasuen Dr,Sacramento,CA,95821,330000,3,1,Sacramento Arden/Arcade Creek/Vicinity,1189,7802,1950,3,,,Active,,,MetroList,19042898,N,Y,38.6134404,-121.374108
MLS Listing,,Single Family Residential,3075 Shiles Loop,Brentwood,CA,94513,510000,3,2,Ca Spirit,1706,7500,1995,3,299,,Active,June-30-2019 01:00 PM,June-30-2019 04:00 PM,Bridge MLS,40871107,N,Y,37.9199735,-121.6882586
MLS Listing,,Single Family Residential,707 Gray Dawn Dr,Rocklin,CA,95765,675000,4,4.5,West Rocklin/Zip 95765,2958,6050,2018,3,,84,Active,,,MetroList,19042886,N,Y,38.8352774,-121.2729861
MLS Listing,,Single Family Residential,816 Pleasant St,Roseville,CA,95678,425000,2,1,Central Roseville/zip 95678,1287,13926,1954,3,,,Active,,,MetroList,19042858,N,Y,38.7540635,-121.2977496
MLS Listing,,Condo/Co-op,461 Waller St,San Francisco,CA,94117,1350000,2,2,Hayes Valley,,,,3,,,Active,,,San Francisco MLS,486449,N,Y,37.7708796,-122.4311835
MLS Listing,,Condo/Co-op,1863 Northshore Dr,Richmond,CA,94804,749000,3,3.5,Richmond,2053,2500,2006,3,365,315,Active,,,Bridge MLS,40871076,N,Y,37.916662,-122.353805
MLS Listing,,Condo/Co-op,616 Mente Linda Loop,MILPITAS,CA,95035,899888,2,2,MILPITAS,1300,435,2007,3,692,301,Active,,,MLSListings,ML81757447,N,Y,37.423132,-121.907841
MLS Listing,,Townhouse,9 Hansen Ct,Moraga,CA,94556,969000,3,2.5,Carroll Ranch,2095,3328,1984,3,463,330,Active,June-30-2019 01:00 PM,June-30-2019 04:00 PM,Bridge MLS,40871041,N,Y,37.8636959,-122.125879
MLS Listing,,Single Family Residential,8227 Cripple Oak Ct,Citrus Heights,CA,95610,444900,4,3,Citrus Heights,2322,7405,1978,3,,,Active,,,MetroList,19043314,N,Y,38.7160304,-121.2535382
MLS Listing,,Single Family Residential,1081 Camellia Dr,Alameda,CA,94502,930000,3,2,Bay Farm Island,1623,6800,1966,3,573,,Active,June-29-2019 02:00 PM,June-29-2019 04:00 PM,Bridge MLS,40871018,N,Y,37.7325704,-122.2399744
MLS Listing,,Single Family Residential,5845 Green Glen Way,Sacramento,CA,95842,309900,3,2,Sacramento Foothill Farms,1240,6098,1963,3,,,Active,,,MetroList,19043342,N,Y,38.674183,-121.3560171
MLS Listing,,Single Family Residential,6601 Dawson Way,Sacramento,CA,95823,279000,3,2,Sacramento Franklin/Freeport/Vicinity,1319,6098,1959,3,,,Active,,,MetroList,19042184,N,Y,38.5066031,-121.4404286
MLS Listing,,Single Family Residential,9420 Secretariat Ln,Elk Grove,CA,95624,899000,3,2.5,Elk Grove,3252,38982,2004,3,,133,Active,,,MetroList,19041168,N,Y,38.4185126,-121.3179275
MLS Listing,,Single Family Residential,4960 Yvonne Way,Sacramento,CA,95823,239900,3,2.5,Sacramento Franklin/Freeport/Vicinity,1663,4792,1986,3,,,Active,,,MetroList,19042766,N,Y,38.4628221,-121.4416634
MLS Listing,,Single Family Residential,2340 Mcgregor Dr,Rancho Cordova,CA,95670,295900,3,2,Ranch Cordova/Gold River,1097,7850,1962,3,,,Active,,,MetroList,19042745,N,Y,38.6095955,-121.2881845
MLS Listing,,Single Family Residential,1190 Nottaway Dr,South Lake Tahoe,CA,96150,339000,3,1.5,Pioneer Trail,1120,10019,1977,3,303,,Active,,,STARMLS,131062,N,Y,38.8834883,-119.9924125
MLS Listing,,Condo/Co-op,1688 Pine St Unit E606,San Francisco,CA,94109,1398000,2,2,Van Ness/Civic Center,993,,2016,3,1408,758,Active,June-25-2019 09:00 AM,June-25-2019 10:30 AM,San Francisco MLS,486454,N,Y,37.789553,-122.4232788
MLS Listing,,Townhouse,1036 Clubhouse Dr,Hayward,CA,94541,549800,3,2.5,Skywest,1332,1129,1973,3,413,415,Active,,,Bridge MLS,40870986,N,Y,37.6677918,-122.125823
MLS Listing,,Condo/Co-op,3222 Glendora Dr #202,SAN MATEO,CA,94403,598000,1,1,SAN MATEO,807,26554,1973,3,741,482,Active,June-25-2019 10:00 AM,June-25-2019 01:00 PM,MLSListings,ML81757381,N,Y,37.532082,-122.3268381
MLS Listing,,Townhouse,1303 Victoria Ter,SUNNYVALE,CA,94087,1099000,2,2.5,SUNNYVALE,1548,1193,1987,3,710,300,Active,June-29-2019 01:00 PM,June-29-2019 04:00 PM,MLSListings,ML81757380,N,Y,37.351796,-122.034251
MLS Listing,,Single Family Residential,215 Montclair Rd,LOS GATOS,CA,95032,2499000,4,2.5,LOS GATOS,2424,11404,1966,3,1031,,Active,,,MLSListings,ML81757379,N,Y,37.2545411,-121.989987
MLS Listing,,Single Family Residential,8449 Misty Oak Way,Antelope,CA,95843,414900,4,2.5,Sacramento Antelope,1893,6817,1990,3,,,Active,,,MetroList,19043352,N,Y,38.72364,-121.356324
MLS Listing,,Single Family Residential,2984 Alves Ranch Rd,Pittsburg,CA,94531,730000,4,3.5,San Marco,3088,8184,2016,4,236,,Active,,,Bridge MLS,40870957,N,Y,38.00976,-121.959198
MLS Listing,,Single Family Residential,10537 Rubicon Ave,Stockton,CA,95219,439999,4,3,far Northwest Stockton,2668,7388,2003,4,,70,Active,June-30-2019 02:00 PM,June-30-2019 04:00 PM,MetroList,19042706,N,Y,38.0527429,-121.3879089
MLS Listing,,Multi-Family (2-4 Unit),3460-3462 Moorpark Ave,SAN JOSE,CA,95117,1225000,4,,SAN JOSE,2020,8002,1956,4,606,,Active,,,MLSListings,ML81757308,N,Y,37.3158783,-121.9590674
MLS Listing,,Single Family Residential,12206 Toluca Dr,San Ramon,CA,94583,1215000,4,2,Ranch Ramon,2112,10000,1978,4,575,,Active,,,Bridge MLS,40870852,N,Y,37.7530795,-121.9414004
MLS Listing,,Single Family Residential,6450 Ramblewood Pl,Livermore,CA,94551,1055500,4,3,Livermore,2754,7882,2012,4,383,,Active,,,Bridge MLS,40870840,N,Y,37.7188524,-121.7182545
MLS Listing,,Single Family Residential,3334 69th Ave,Oakland,CA,94577,698000,3,2,Millmont,1293,3600,1928,4,540,,Active,,,Bridge MLS,40870756,N,Y,37.7710575,-122.1745385
MLS Listing,,Single Family Residential,8129 Arroyo Vista Dr,Sacramento,CA,95823,369000,3,2,Sacramento Franklin/Freeport/Vicinity,1660,11975,1992,4,,106,Active,,,MetroList,19042780,N,Y,38.4629894,-121.4185602
MLS Listing,,Single Family Residential,6589 Simson St,Oakland,CA,94605,798000,3,3,Oakland,1724,13650,1947,4,463,,Active,June-30-2019 01:00 PM,June-30-2019 04:00 PM,San Francisco MLS,486383,N,Y,37.7754192,-122.1735628
MLS Listing,,Condo/Co-op,3304 Red Cedar Ter,Fremont,CA,94536,498000,2,2,Fremont Center,840,,1986,5,593,334,Active,,,Bridge MLS,40870693,N,Y,37.561982,-122.003385
MLS Listing,,Condo/Co-op,653 Modern Ice Dr,SAN JOSE,CA,95112,799999,3,2,SAN JOSE,1224,1043,2008,5,654,222,Active,,,MLSListings,ML81757123,N,Y,37.36133,-121.890808
MLS Listing,,Single Family Residential,119 Little Ranch Cir,Oakley,CA,94561,678000,4,3,Oakley,2890,8668,2007,5,235,,Active,,,Bridge MLS,40870635,N,Y,37.9744158,-121.7041817
MLS Listing,,Single Family Residential,104 Hinkle Ct,Folsom,CA,95630,969000,5,3.5,Folsom & Vicinity,4300,24110,2000,6,,8,Active,,,MetroList,19042393,N,Y,38.7071208,-121.183432
MLS Listing,,Single Family Residential,10 Heritage Ct,Walnut Creek,CA,94597,979000,3,2,Buena Vista,1304,15000,1972,6,751,,Active,,,Bridge MLS,40870518,N,Y,37.9133285,-122.0749783
MLS Listing,,Single Family Residential,469 E Saint John St,SAN JOSE,CA,95112,950000,5,2,SAN JOSE,1892,6428,1914,6,502,,Active,,,MLSListings,ML81756913,N,Y,37.3426089,-121.8816763
MLS Listing,,Single Family Residential,4723 Hunter Peak Ct,Antioch,CA,94531,599000,4,3,Diamond Ridge,2448,7070,1991,6,245,,Active,,,Bridge MLS,40870506,N,Y,37.973331,-121.800852
MLS Listing,,Single Family Residential,73 Corte Roble,Novato,CA,94949,1275000,4,4,Novato,2372,8499,1958,8,538,,Active,,,BAREIS,21915274,N,Y,38.0665236,-122.5514376
MLS Listing,,Single Family Residential,436 S Cascade Way,Madera,CA,93636,389900,4,2,Madera,2000,8700,2018,8,195,125,Active,,,FRESNOMLS,525139,N,Y,36.91884,-119.800011
MLS Listing,,Single Family Residential,5067 Congress Ave,Oakland,CA,94601,749000,4,2,Fairfax,1633,3250,1924,9,459,,Active,,,Bridge MLS,40870349,N,Y,37.7753528,-122.202163
MLS Listing,,Single Family Residential,68 Springhaven Ct,San Ramon,CA,94583,909000,3,2.5,New Castle,1720,3658,1989,9,528,162,Active,,,Bridge MLS,40870301,N,Y,37.7604453,-121.9479998
MLS Listing,,Single Family Residential,2901 W Creek Ln,Santa Rosa,CA,95407,605000,4,3,Santa Rosa-Southwest,2193,5698,2001,9,276,25,Active,June-30-2019 02:00 PM,June-30-2019 04:00 PM,BAREIS,21914963,N,Y,38.4136456,-122.7489487
MLS Listing,,Condo/Co-op,1305 Webster St Unit C304,Alameda,CA,94501,399000,1,1,Park Webster,701,46861,1970,9,569,465,Active,,,Bridge MLS,40870190,N,Y,37.7705318,-122.2765734
MLS Listing,,Condo/Co-op,2541 California St #8,San Francisco,CA,94115,1398000,3,2,Pacific Heights,,,1900,9,,500,Active,,,San Francisco MLS,486189,N,Y,37.788353,-122.4362179
MLS Listing,,Single Family Residential,4059 Bridge St,Fair Oaks,CA,95628,910000,4,4,Fair Oaks,3361,8494,2016,9,,,Active,,,MetroList,19040725,N,Y,38.639729,-121.2682921
MLS Listing,,Single Family Residential,14 Cypress Ct,MILLBRAE,CA,94030,1498000,3,2,MILLBRAE,1710,5850,1977,9,876,,Active,,,MLSListings,ML81756581,N,Y,37.606264,-122.4031672
MLS Listing,,Single Family Residential,2298 Placerwood Trl,Reno,NV,89523-4853,599900,4,3,Reno-West Suburban,2547,16552,2004,9,236,158,Active,,,NNRMLS,190008895,N,Y,39.5379079,-119.9244963
MLS Listing,,Single Family Residential,5101 Watkings Way,Antioch,CA,94531,708000,7,4.5,Diamond Peak,3888,11325,2000,9,182,,Active,,,Bridge MLS,40870161,N,Y,37.9602272,-121.8071038
MLS Listing,,Single Family Residential,4076 Trenton Ave,Clovis,CA,93619,279900,2,2.5,Clovis,1300,2484,2009,9,215,143,Active,,,FRESNOMLS,525039,N,Y,36.863579,-119.6346359
MLS Listing,,Single Family Residential,1324 School St,Folsom,CA,95630,369000,3,1,Folsom & Vicinity,1001,6930,1959,9,,,Active,,,MetroList,19041480,N,Y,38.6726183,-121.151856
MLS Listing,,Condo/Co-op,374 Mill Rd,Martinez,CA,94553,399000,2,2,County Village,911,,1983,10,438,400,Active,,,Bridge MLS,40870100,N,Y,37.9978094,-122.1108924
MLS Listing,,Single Family Residential,208 County Down Ct,Roseville,CA,95678,795000,5,4.5,Central Roseville/zip 95678,4126,9056,1999,10,,65,Active,,,MetroList,19041678,N,Y,38.7715703,-121.2818148
MLS Listing,,Single Family Residential,4112 Valiant St,Carmichael,CA,95608,499900,4,3.5,Carmichael,2350,10019,1962,10,,,Active,,,MetroList,19041680,N,Y,38.6388987,-121.3107755
MLS Listing,,Single Family Residential,609 Barranca Ct,El Dorado Hills,CA,95762,689500,5,3,El Dorado Hills,3234,11326,2003,10,,,Active,,,MetroList,19041682,N,Y,38.6452945,-121.0789675
MLS Listing,,Condo/Co-op,7041 Banff Springs Ct,SAN JOSE,CA,95139,749000,4,3,SAN JOSE,1656,2112,1971,10,452,387,Active,,,MLSListings,ML81756505,N,Y,37.226069,-121.776938
MLS Listing,,Single Family Residential,356 Trenton Cir,Pleasanton,CA,94566,915000,3,2,Pleasanton,1075,3600,1994,10,851,105,Active,,,Bridge MLS,40870073,N,Y,37.6676627,-121.8669793
MLS Listing,,Single Family Residential,493 Cobalt Dr,HOLLISTER,CA,95023,689500,5,3,HOLLISTER,2478,5026,2018,10,278,,Active,,,MLSListings,ML81756478,N,Y,36.829472,-121.394189
MLS Listing,,Single Family Residential,7139 Marne Pl,Newark,CA,94560,949000,4,2,Newark,1460,7320,1961,10,650,,Active,,,Bridge MLS,40870047,N,Y,37.5379672,-122.0490972
MLS Listing,,Single Family Residential,2168 Forino Dr,Dublin,CA,94568,1475000,5,4.5,Dublin Ranch,3607,5900,2012,10,409,85,Active,,,Bridge MLS,40870008,N,Y,37.7208357,-121.8436735
MLS Listing,,Single Family Residential,9017 Meadowsweet Way,Elk Grove,CA,95624,399000,3,2,Elk Grove,1403,6896,1979,10,,,Active,,,MetroList,19041473,N,Y,38.3950389,-121.3668273
MLS Listing,,Single Family Residential,3032 Walcott Way,Roseville,CA,95661,514900,3,2,Roseville-East/Zip 95661,1458,6294,2016,10,,,Active,,,MetroList,19040804,N,Y,38.7537457,-121.2279156
MLS Listing,,Condo/Co-op,104 Hartnell Pl,Sacramento,CA,95825,439900,3,2.5,Sacto Arden/Arcade Creek/Vicinity,1428,1742,1972,10,,257,Active,,,MetroList,19041121,N,Y,38.5649802,-121.4170795
MLS Listing,,Single Family Residential,3061 Northrop Ave,Sacramento,CA,95864,799950,4,3,Sacramento Arden/Arcade Creek/Vicinity,2966,20909,1950,10,,,Active,,,MetroList,19040458,N,Y,38.5816886,-121.3929107
MLS Listing,,Condo/Co-op,639 Staley Ave,Hayward,CA,94541,609888,2,2.5,Hayward,1272,,2012,10,479,211,Active,,,Bridge MLS,40869920,N,Y,37.6629647,-122.0912757
MLS Listing,,Single Family Residential,35 Mandrake Ct,Oakley,CA,94561,495000,3,2,Oakley,1490,5100,2011,10,332,,Active,,,Bridge MLS,40869912,N,Y,37.9689258,-121.7269155
MLS Listing,,Townhouse,1496 Calle Enrique,Pleasanton,CA,94566,759000,3,2,Park Villas,1224,1722,1971,11,620,444,Active,,,Bridge MLS,40869884,N,Y,37.668142,-121.88745
MLS Listing,,Single Family Residential,2625 Clarita Dr,Pittsburg,CA,94565,620000,4,2.5,San Marco,2391,3060,2017,11,259,,Active,,,Bridge MLS,40869844,N,Y,38.0204452,-121.9648411
MLS Listing,,Single Family Residential,2017 Camino Ramon Pl,Danville,CA,94526-3070,1299000,5,3,Greentree,2591,10000,1990,11,501,201,Active,,,Bridge MLS,40869830,N,Y,37.7845875,-121.9716168
MLS Listing,,Townhouse,1037 Mangrove Ln,Alameda,CA,94502,699000,3,2.5,Garden Isle,1642,1738,1975,11,426,499,Active,,,Bridge MLS,40869791,N,Y,37.7316413,-122.2342841
MLS Listing,,Single Family Residential,4408 Reveil Pl,Sacramento,CA,95827,549900,4,3,Sacramento Rosemont/College Greens/Mayhew,3535,6625,2006,11,,90,Active,,,MetroList,19040449,N,Y,38.5398915,-121.341731
MLS Listing,,Condo/Co-op,1407 Foothill Meadows Ct,SAN JOSE,CA,95131,705000,2,1,SAN JOSE,896,957,1984,11,787,414,Active,,,MLSListings,ML81756240,N,Y,37.3824479,-121.882226
MLS Listing,,Single Family Residential,211 Alexander Ave,REDWOOD CITY,CA,94061,1088000,2,1,REDWOOD CITY,720,2550,1954,11,1511,,Active,,,MLSListings,ML81756225,N,Y,37.457501,-122.2242065
MLS Listing,,Condo/Co-op,4891 Shattuck Ave,Oakland,CA,94609,929000,3,2,Temescal,1591,,2009,11,584,397,Active,,,Bridge MLS,40869722,N,Y,37.8358713,-122.2642968
MLS Listing,,Single Family Residential,9632 Eagle Hills Way,GILROY,CA,95020,939899,6,2.5,GILROY,2464,6038,1997,12,381,,Active,,,MLSListings,ML81756161,N,Y,37.031552,-121.6069826
MLS Listing,,Townhouse,38618 Royal Ann Cmn,Fremont,CA,94536,675000,3,1.5,Fremont,1180,1020,1971,12,572,315,Active,,,Bridge MLS,40869675,N,Y,37.566455,-121.970963
MLS Listing,,Townhouse,43859 Olazaba Ter,Fremont,CA,94539,1020690,3,2.5,Fremont,1502,1000,1986,12,680,308,Active,,,Bridge MLS,40869587,N,Y,37.524509,-121.918775
MLS Listing,,Single Family Residential,2064 Nina Ct,Hayward,CA,94541,858800,4,3,Hayward Hills,2214,8700,1964,12,388,,Active,,,Bridge MLS,40869586,N,Y,37.6696316,-122.0586424
MLS Listing,,Single Family Residential,3146 Gateway Dr,Cameron Park,CA,95682,449000,4,2.5,Greater Cameron Park,2096,10890,1979,13,,,Active,,,MetroList,19040439,N,Y,38.6930994,-121.00504
MLS Listing,,Single Family Residential,2862 Via Dominguez,Walnut Creek,CA,94597,899999,4,2,Palos Verde,1598,7050,1961,13,563,,Active,,,Bridge MLS,40869519,N,Y,37.9257192,-122.0840774
MLS Listing,,Single Family Residential,38567 Poe Ter,Fremont,CA,94536,898888,2,2,Washington,1107,3142,1999,13,812,115,Active,,,Bridge MLS,40869498,N,Y,37.5493694,-121.9943847
MLS Listing,,Single Family Residential,2907 Cambridge Rd,Cameron Park,CA,95682,499000,4,2.5,Greater Cameron Park,2213,12197,1986,13,,,Active,,,MetroList,19040392,N,Y,38.6879938,-120.9999322
MLS Listing,,Single Family Residential,1367 El Dorado Dr,Livermore,CA,94550,949000,4,3,Livermore,2302,6271,1959,13,412,,Active,June-30-2019 01:00 PM,June-30-2019 04:00 PM,Bridge MLS,40869460,N,Y,37.6658912,-121.7815379
MLS Listing,,Single Family Residential,11920 New Ave,GILROY,CA,95020,1174888,3,2,GILROY,1835,44457,1973,16,640,,Active,,,MLSListings,ML81755462,N,Y,37.0798509,-121.5617744
MLS Listing,,Multi-Family (2-4 Unit),6309 Outlook Ave,Oakland,CA,94605,899000,6,3.5,Alameda County,2552,4859,1952,16,352,,Active,June-24-2019 10:00 AM,June-24-2019 11:00 AM,BAREIS,21914568,N,Y,37.7764406,-122.177554
MLS Listing,,Single Family Residential,921 33Rd St,Oakland,CA,94608,599000,2,1,West Oakland,1103,2610,1909,16,543,,Active,,,Bridge MLS,40869218,N,Y,37.8239673,-122.2763547
MLS Listing,,Single Family Residential,2248 Winchester Loop,Discovery Bay,CA,94505,625000,5,3,Lakeshore,3394,6500,2003,16,184,183,Active,,,Bridge MLS,40869212,N,Y,37.9142001,-121.6203544
MLS Listing,,Single Family Residential,8325 Scrub Oak Way,Antelope,CA,95843,359900,3,2.5,Sacramento Antelope,1959,5044,1991,16,,,Active,,,MetroList,19039605,N,Y,38.7208108,-121.3709367
MLS Listing,,Single Family Residential,1348 San Tomas Aquino Rd,SAN JOSE,CA,95130,1249000,3,2,SAN JOSE,1766,10466,1949,16,707,,Active,,,MLSListings,ML81755589,N,Y,37.2997571,-121.9763929
MLS Listing,,Single Family Residential,1492 N Dara Ave,Clovis,CA,93619,275000,3,2.5,Clovis,1252,2812,2011,16,220,112,Active,,,FRESNOMLS,524599,N,Y,36.8574396,-119.6416537
MLS Listing,,Single Family Residential,10212 Creek Trail Cir,Stockton,CA,95209,380000,4,2,far Northwest Stockton,1824,5998,1997,16,,7,Active,,,MetroList,19039078,N,Y,38.0463168,-121.3422124
MLS Listing,,Single Family Residential,7807 Creation,Sparks,NV,89436-5442,489000,4,3,Spanish Springs-South,2387,15245,2015,16,205,57,Active,,,NNRMLS,190008422,N,Y,39.6308271,-119.6759455
MLS Listing,,Single Family Residential,1229 Jacobs Way,Carson City,NV,89701-7543,299900,3,2,Carson SE Central,1237,6098,2000,16,242,,Active,,,NNRMLS,190008421,N,Y,39.1549399,-119.7576464
MLS Listing,,Condo/Co-op,769 Ovation Ct,SAN JOSE,CA,95134,798888,2,2,SAN JOSE,925,1283,1992,17,864,333,Active,,,MLSListings,ML81755503,N,Y,37.4017709,-121.919358
MLS Listing,,Single Family Residential,3853 Stratford Ct,Pleasanton,CA,94588,1195000,4,2.5,Pleasanton Mdws,2150,8416,1985,17,556,31,Active,,,Bridge MLS,40868966,N,Y,37.6983036,-121.8682912
MLS Listing,,Single Family Residential,606 Park Rd,REDWOOD CITY,CA,94062,1998000,4,2.5,REDWOOD CITY,2660,6600,1987,17,751,,Active,,,MLSListings,ML81755390,N,Y,37.46647,-122.267096
MLS Listing,,Single Family Residential,325 Alsace Ct,Roseville,CA,95747,599000,4,3,West Roseville/zip 95747,2606,7802,2013,17,,,Active,,,MetroList,19038762,N,Y,38.8079869,-121.3456973
MLS Listing,,Single Family Residential,1736 Sevilla Dr,Roseville,CA,95747,479900,4,3,West Roseville/zip 95747,1965,4770,2006,17,,,Active,,,MetroList,19031101,N,Y,38.807595,-121.3450322
MLS Listing,,Single Family Residential,4540 Ascension St,Rocklin,CA,95677,574900,4,2.5,East Rocklin/Zip 95677,2254,14305,1976,17,,,Active,,,MetroList,19039342,N,Y,38.8006029,-121.2471889
MLS Listing,,Single Family Residential,305 Augustine Pl,Pleasanton,CA,94566,1199000,4,2.5,Downtown,2052,3340,2016,17,584,,Active,,,Bridge MLS,40868895,N,Y,37.6594366,-121.8798457
MLS Listing,,Single Family Residential,1103 Ventura Dr,Pittsburg,CA,94565,535000,4,2,Pittsburg,1700,8667,1968,17,315,,Active,,,Bridge MLS,40868893,N,Y,37.9992907,-121.8774075
MLS Listing,,Single Family Residential,2541 Allen Cir,Woodland,CA,95776,429900,3,2.5,Springlake,2309,3485,2006,17,,,Active,,,MetroList,19038994,N,Y,38.6544525,-121.7341065
MLS Listing,,Single Family Residential,3085 Yucca Ave,SAN JOSE,CA,95124,975000,4,2,SAN JOSE,1248,5001,1953,18,781,,Active,,,MLSListings,ML81755279,N,Y,37.2691567,-121.907686
MLS Listing,,Single Family Residential,8128 Lichen Dr,Citrus Heights,CA,95621,294000,3,1,Citrus Heights,1081,6534,1960,18,,,Active,,,MetroList,19034204,N,Y,38.7140376,-121.3080736
MLS Listing,,Single Family Residential,3264 Woody Ln,SAN JOSE,CA,95132,1050000,4,2,SAN JOSE,1585,6705,1964,18,662,,Active,,,MLSListings,ML81755231,N,Y,37.4130459,-121.8635327
